user_id,age,gender,location,signup_date,preferred_brands,spending_power,avg_purchase_value,total_purchases
U08332,32,F,San Jose,2024-02-26,Sony,medium,210.94,5
U08333,19,F,San Diego,2025-05-12,"Dell,Apple,HP",low,234.0,11
U08334,30,Other,Houston,2025-04-07,"Samsung,Sony",medium,699.42,5
U08335,26,Other,San Jose,2024-05-14,Samsung,medium,257.2,6
U08336,24,F,Houston,2023-10-01,HP,low,246.54,9
U08337,49,F,Houston,2025-04-15,"Sony,Samsung",high,1280.66,6
U08338,53,Other,San Antonio,2025-04-17,Samsung,high,606.45,7
U08339,30,M,New York,2025-06-25,Sony,medium,544.32,14
U08340,24,F,Philadelphia,2024-01-23,HP,low,106.99,6
U08341,42,M,New York,2025-01-20,HP,high,867.54,8
U08342,45,Other,Phoenix,2025-07-15,"HP,Dell,Samsung",high,1477.06,8
U08343,20,F,Dallas,2024-11-03,Samsung,low,136.6,9
U08344,49,Other,Dallas,2023-09-08,Samsung,high,1265.49,3
U08345,45,F,Chicago,2025-04-06,"Sony,Samsung,HP",high,1150.93,7
U08346,55,F,Los Angeles,2024-06-27,"Samsung,Sony,HP",high,889.45,17
U08347,34,Other,San Jose,2025-01-18,"HP,Dell",medium,567.27,14
U08348,42,Other,Houston,2023-11-04,"Samsung,Apple,HP",high,742.44,6
U08349,30,M,Philadelphia,2023-10-02,"Apple,Sony",medium,687.74,6
U08350,35,Other,Houston,2024-12-04,Sony,medium,331.47,6
U08351,50,Other,Phoenix,2024-01-07,Sony,high,1385.03,10
U08352,30,Other,Dallas,2025-03-04,"Dell,HP,Samsung",medium,374.67,9
U08353,27,M,San Diego,2024-12-29,Sony,medium,578.4,10
U08354,50,M,Chicago,2023-11-13,Samsung,high,1476.38,7
U08355,43,M,Dallas,2025-04-11,"Apple,Samsung,Sony",high,408.97,7
U08356,40,M,Phoenix,2025-07-16,"Sony,HP",high,1469.21,11
U08357,42,F,Dallas,2024-05-07,Apple,high,1322.25,10
U08358,45,M,Phoenix,2024-02-26,"Sony,Samsung",high,1426.89,4
U08359,48,F,Houston,2024-09-23,"Dell,Sony",high,1370.98,5
U08360,36,M,Dallas,2025-02-27,HP,medium,287.29,9
U08361,49,Other,Dallas,2024-01-04,Dell,high,396.22,18
U08362,18,F,Los Angeles,2023-12-11,"HP,Apple",low,172.65,4
U08363,46,M,San Diego,2025-03-26,"Dell,Samsung",high,718.43,12
U08364,44,F,Chicago,2024-01-29,"Dell,HP",high,557.65,7
U08365,44,Other,Dallas,2024-04-30,Apple,high,551.14,8
U08366,30,M,Houston,2024-02-07,Samsung,medium,651.26,7
U08367,41,F,New York,2024-09-12,"Sony,Samsung,Apple",high,872.3,9
U08368,18,Other,Phoenix,2025-06-29,Dell,low,138.14,8
U08369,29,Other,Philadelphia,2023-11-05,Sony,medium,420.02,4
U08370,40,M,Chicago,2024-11-29,"Samsung,Apple,Dell",high,909.27,7
U08371,44,Other,Philadelphia,2023-10-04,"HP,Apple",high,1281.31,11
U08372,50,Other,Los Angeles,2024-11-11,HP,high,926.36,11
U08373,40,M,San Diego,2024-12-10,"Sony,Apple",high,1003.55,7
U08374,48,F,Phoenix,2024-03-06,HP,high,1340.98,4
U08375,50,Other,Los Angeles,2025-01-03,Sony,high,1211.56,9
U08376,44,F,Chicago,2025-05-16,"Sony,Dell,Apple",high,578.83,8
U08377,41,F,Phoenix,2024-05-06,Samsung,high,866.51,9
U08378,37,M,Philadelphia,2024-09-02,"Dell,Samsung",medium,374.47,9
U08379,24,Other,Los Angeles,2024-10-30,Sony,low,165.84,7
U08380,41,F,Los Angeles,2024-01-04,Dell,high,1398.29,9
U08381,23,Other,Chicago,2025-03-03,"Samsung,Dell,HP",low,140.16,6
U08382,22,Other,Philadelphia,2023-08-09,Sony,low,76.58,6
U08383,50,M,Dallas,2025-01-25,"Sony,HP",high,1089.23,7
U08384,58,F,Philadelphia,2024-06-02,"HP,Samsung",high,1494.9,7
U08385,18,M,San Diego,2024-05-15,Samsung,low,168.76,10
U08386,24,Other,Houston,2024-05-29,"Samsung,Sony",low,238.93,3
U08387,42,M,San Diego,2025-04-05,Apple,high,650.42,11
U08388,32,M,New York,2024-03-04,Apple,medium,564.66,5
U08389,18,F,Dallas,2024-12-29,Sony,low,92.93,11
U08390,23,Other,San Antonio,2024-12-18,Samsung,low,66.56,13
U08391,50,M,San Antonio,2024-07-26,"Sony,Dell,Samsung",high,872.47,9
U08392,39,Other,Phoenix,2023-11-19,Dell,medium,436.08,8
U08393,40,M,Philadelphia,2025-03-03,Dell,high,319.33,6
U08394,41,M,Phoenix,2025-06-11,HP,high,1010.59,9
U08395,57,F,New York,2023-11-04,HP,high,544.24,8
U08396,48,Other,San Antonio,2024-10-15,"HP,Samsung",high,736.61,5
U08397,43,Other,Philadelphia,2024-06-25,Apple,high,1190.24,6
U08398,26,F,Chicago,2023-08-07,"Samsung,Dell",medium,472.74,7
U08399,38,M,Dallas,2024-01-24,"Samsung,Dell,Sony",medium,486.58,8
U08400,18,M,Houston,2024-05-13,HP,low,73.06,6
U08401,43,F,San Diego,2024-12-16,Samsung,high,444.41,9
U08402,43,Other,San Diego,2023-10-03,"Sony,HP",high,1273.61,11
U08403,44,F,Phoenix,2024-03-17,"Samsung,Apple",high,1221.65,7
U08404,39,F,Houston,2024-12-11,"Dell,HP",medium,558.92,11
U08405,39,Other,San Antonio,2025-03-10,"Dell,Samsung",medium,675.27,13
U08406,58,F,Houston,2023-12-17,"Apple,Dell",high,564.94,6
U08407,39,M,San Diego,2023-12-03,"Samsung,HP,Sony",medium,329.69,6
U08408,30,Other,Dallas,2023-12-11,Dell,medium,500.07,10
U08409,53,M,Philadelphia,2024-05-26,HP,high,522.13,4
U08410,33,M,Dallas,2024-04-20,"Apple,Dell,HP",medium,429.85,15
U08411,27,Other,Dallas,2024-03-27,"Samsung,Sony",medium,643.9,6
U08412,25,M,New York,2024-08-01,"HP,Dell,Apple",medium,379.33,11
U08413,36,F,Dallas,2024-08-11,Apple,medium,572.13,9
U08414,62,F,San Jose,2023-09-05,"Dell,Samsung",high,1002.5,6
U08415,33,Other,San Antonio,2023-10-01,Dell,medium,713.05,11
U08416,33,M,San Jose,2025-06-17,"Dell,Samsung,Sony",medium,436.21,8
U08417,39,F,Houston,2023-10-05,"Dell,HP",medium,696.64,7
U08418,40,M,San Jose,2024-07-09,"Samsung,Sony",high,453.7,4
U08419,20,M,San Antonio,2025-07-17,Dell,low,140.31,7
U08420,36,M,Phoenix,2025-07-19,"HP,Sony,Apple",medium,625.6,10
U08421,45,Other,Houston,2024-03-03,"Apple,HP,Dell",high,851.33,11
U08422,41,M,Dallas,2023-10-06,Apple,high,1272.66,13
U08423,31,Other,San Diego,2023-11-25,Dell,medium,490.02,9
U08424,18,Other,San Jose,2023-09-25,"HP,Dell,Apple",low,279.19,4
U08425,30,M,Philadelphia,2024-05-30,"Apple,Dell,Samsung",medium,356.58,9
U08426,32,M,Dallas,2023-10-11,Samsung,medium,734.16,7
U08427,45,Other,New York,2025-03-02,Samsung,high,1115.32,6
U08428,31,F,San Antonio,2024-05-11,Dell,medium,395.45,7
U08429,48,F,Philadelphia,2023-12-31,"Dell,HP",high,1491.38,10
U08430,41,F,Philadelphia,2024-03-06,Sony,high,1388.32,10
U08431,26,Other,Dallas,2025-01-04,HP,medium,305.34,8
U08432,37,Other,Dallas,2024-10-30,HP,medium,546.75,8
U08433,47,M,Chicago,2024-06-19,"Apple,Dell,Samsung",high,1219.46,8
U08434,25,Other,Dallas,2024-07-19,"Dell,Sony",medium,300.49,7
U08435,30,M,Philadelphia,2023-12-25,"Sony,Apple,HP",medium,609.27,9
U08436,22,F,New York,2024-09-02,"Dell,Samsung",low,62.02,4
U08437,49,Other,Chicago,2024-05-11,"Dell,Sony",high,1267.78,9
U08438,43,Other,San Antonio,2024-04-14,"HP,Sony,Samsung",high,432.93,8
U08439,28,Other,Los Angeles,2023-08-10,"Dell,Apple",medium,494.07,4
U08440,32,Other,Los Angeles,2025-06-11,Apple,medium,750.57,6
U08441,36,Other,San Diego,2024-04-03,"Dell,Apple",medium,231.43,7
U08442,43,M,New York,2025-07-03,"Samsung,Dell,HP",high,1227.57,12
U08443,46,M,Dallas,2025-02-08,Samsung,high,712.39,3
U08444,31,M,Chicago,2025-06-28,"Sony,Apple,Dell",medium,795.4,8
U08445,36,F,San Antonio,2025-01-19,"Apple,Samsung,Sony",medium,729.44,11
U08446,44,M,Chicago,2024-07-24,"Apple,Sony",high,427.09,4
U08447,18,M,San Jose,2024-06-11,"Sony,HP",low,89.82,8
U08448,37,Other,Philadelphia,2025-04-20,"Dell,Sony",medium,449.43,10
U08449,37,Other,Dallas,2024-12-15,"Sony,HP",medium,215.67,5
U08450,52,Other,Chicago,2024-06-06,HP,high,1413.23,8
U08451,19,F,Philadelphia,2023-09-05,"Samsung,Apple",low,292.12,5
U08452,43,Other,Houston,2023-07-31,Sony,high,1130.94,11
U08453,25,M,San Antonio,2025-04-16,"Samsung,HP",medium,506.12,5
U08454,29,F,Dallas,2023-12-15,"Sony,Dell,Apple",medium,559.83,4
U08455,35,Other,New York,2024-05-30,"HP,Apple,Sony",medium,539.69,2
U08456,32,M,San Diego,2025-05-16,Sony,medium,381.98,10
U08457,26,M,San Diego,2025-04-21,"Apple,Samsung,Sony",medium,453.33,9
U08458,18,F,Dallas,2023-11-07,Dell,low,227.55,11
U08459,45,Other,San Diego,2024-02-17,"HP,Apple",high,527.26,4
U08460,53,M,Chicago,2023-10-08,"Dell,Apple",high,703.61,8
U08461,24,Other,Dallas,2024-03-04,"Apple,Sony",low,103.07,8
U08462,44,F,Chicago,2023-12-15,"Apple,Samsung",high,982.05,5
U08463,55,F,San Diego,2025-01-02,HP,high,303.85,10
U08464,29,M,Phoenix,2025-04-27,"Samsung,HP",medium,591.77,9
U08465,20,Other,San Antonio,2023-08-26,"HP,Sony,Dell",low,125.2,12
U08466,29,M,Phoenix,2025-03-14,Samsung,medium,759.06,10
U08467,19,M,Dallas,2024-06-27,"HP,Dell",low,93.52,6
U08468,18,Other,Houston,2024-12-12,"HP,Dell",low,180.97,13
U08469,47,Other,Houston,2024-09-26,Apple,high,376.32,12
U08470,38,F,San Diego,2023-10-07,"Dell,HP",medium,388.91,7
U08471,35,F,Houston,2025-02-05,"Sony,Apple,HP",medium,576.84,9
U08472,31,M,Philadelphia,2024-05-25,Dell,medium,757.53,9
U08473,18,M,Chicago,2024-10-15,Samsung,low,78.95,12
U08474,35,Other,San Diego,2023-12-20,Sony,medium,788.72,4
U08475,33,Other,San Antonio,2025-04-03,"Sony,Apple",medium,337.05,2
U08476,18,Other,Houston,2023-08-04,Apple,low,242.24,6
U08477,43,F,Dallas,2024-10-24,Dell,high,487.26,5
U08478,22,M,Phoenix,2025-06-01,"HP,Dell",low,252.5,6
U08479,34,F,Los Angeles,2024-12-08,Dell,medium,316.36,8
U08480,25,Other,New York,2023-09-13,Sony,medium,756.98,3
U08481,46,Other,San Jose,2025-03-16,HP,high,905.26,10
U08482,31,M,San Jose,2025-02-23,Apple,medium,658.84,8
U08483,37,M,San Diego,2025-06-27,"Sony,Apple",medium,329.95,7
U08484,49,Other,San Antonio,2025-07-12,"Samsung,Sony",high,532.63,7
U08485,51,F,Chicago,2024-02-29,"Samsung,Sony",high,701.97,10
U08486,27,M,San Jose,2024-07-15,HP,medium,464.97,4
U08487,23,Other,Chicago,2024-01-26,"Sony,HP,Dell",low,145.91,7
U08488,23,Other,Houston,2025-03-28,"Apple,Samsung",low,168.21,6
U08489,55,F,Houston,2024-09-28,"Dell,HP,Samsung",high,1162.64,8
U08490,38,Other,Los Angeles,2025-03-14,"Apple,Dell,Sony",medium,703.7,11
U08491,30,F,Philadelphia,2025-02-17,Apple,medium,221.37,12
U08492,22,Other,Philadelphia,2024-12-23,Dell,low,264.16,4
U08493,28,F,San Antonio,2024-06-23,"HP,Sony",medium,568.02,10
U08494,18,M,Houston,2024-10-27,Apple,low,299.35,10
U08495,18,M,San Jose,2025-02-28,"HP,Apple,Dell",low,117.51,10
U08496,37,M,Dallas,2023-10-23,"Sony,Samsung,Dell",medium,470.58,5
U08497,37,F,Philadelphia,2023-08-23,"Sony,HP",medium,225.85,11
U08498,43,Other,Philadelphia,2024-09-01,"HP,Sony",high,1020.74,4
U08499,25,Other,New York,2024-06-27,"Apple,Sony,HP",medium,547.71,6
U08500,47,Other,San Diego,2024-02-17,"HP,Sony,Dell",high,1068.59,4
U08501,40,Other,Phoenix,2024-10-15,Dell,high,346.53,8
U08502,41,F,San Jose,2025-06-23,"Sony,HP,Apple",high,714.45,8
U08503,20,Other,Chicago,2025-04-12,"HP,Apple,Dell",low,278.69,11
U08504,57,F,San Diego,2024-03-05,Apple,high,939.77,9
U08505,36,Other,Los Angeles,2024-08-25,Apple,medium,297.68,7
U08506,33,Other,Houston,2024-12-29,Dell,medium,678.52,2
U08507,29,F,San Diego,2025-05-27,"Samsung,Dell",medium,546.96,8
U08508,28,F,Houston,2024-01-22,"Apple,Samsung",medium,761.97,10
U08509,46,Other,San Diego,2023-12-04,"Apple,Samsung,HP",high,748.52,4
U08510,44,M,Chicago,2023-08-09,"HP,Sony",high,1224.61,5
U08511,43,Other,New York,2024-09-20,Dell,high,507.36,9
U08512,20,F,Chicago,2025-03-10,Samsung,low,217.93,6
U08513,22,M,Los Angeles,2024-08-29,"Sony,HP",low,211.75,4
U08514,41,Other,Philadelphia,2025-07-13,Sony,high,1207.77,6
U08515,34,Other,Los Angeles,2025-07-10,"Apple,Dell,Sony",medium,256.17,5
U08516,32,M,San Diego,2025-04-15,Dell,medium,490.76,3
U08517,35,Other,San Diego,2024-12-03,HP,medium,580.5,4
U08518,18,F,Los Angeles,2023-08-06,"Dell,Apple",low,161.71,9
U08519,39,F,Chicago,2025-05-31,"Apple,Samsung",medium,580.89,13
U08520,31,Other,Phoenix,2025-07-19,"Sony,Apple",medium,261.56,5
U08521,36,M,San Diego,2024-01-06,"Dell,Samsung",medium,740.02,11
U08522,25,F,Houston,2024-06-14,Sony,medium,402.27,7
U08523,38,M,Los Angeles,2025-02-18,"Apple,Sony,HP",medium,249.75,6
U08524,41,M,Dallas,2024-05-09,"Dell,HP,Samsung",high,826.36,9
U08525,39,F,Phoenix,2024-06-15,"HP,Samsung,Dell",medium,345.25,8
U08526,38,M,New York,2023-12-24,"HP,Apple",medium,443.87,9
U08527,26,F,Houston,2025-05-02,"HP,Apple,Sony",medium,515.08,11
U08528,35,M,Los Angeles,2024-09-20,"Apple,Dell",medium,729.66,10
U08529,56,M,Chicago,2024-03-28,"Samsung,HP,Dell",high,1259.04,6
U08530,36,F,Dallas,2024-12-04,Sony,medium,781.41,6
U08531,23,F,Phoenix,2025-02-17,"Apple,Samsung",low,109.44,9
U08532,18,F,Houston,2023-10-28,"HP,Dell",low,262.9,8
U08533,18,Other,Phoenix,2023-09-10,"Dell,Samsung",low,287.29,10
U08534,18,M,San Diego,2025-02-18,"HP,Samsung",low,201.11,7
U08535,46,Other,Los Angeles,2024-11-18,Samsung,high,666.93,4
U08536,32,M,San Antonio,2025-05-16,"Dell,Sony,Samsung",medium,212.06,8
U08537,32,F,San Jose,2025-02-25,"Sony,HP",medium,216.19,9
U08538,36,F,San Antonio,2023-11-04,"HP,Samsung",medium,429.41,10
U08539,18,F,San Jose,2025-04-22,Sony,low,291.68,11
U08540,18,Other,Dallas,2023-09-06,Samsung,low,241.21,8
U08541,60,Other,New York,2025-01-20,"Dell,Samsung",high,400.04,6
U08542,34,F,Phoenix,2024-03-29,"Apple,Sony",medium,639.59,9
U08543,47,M,Phoenix,2025-02-28,"Apple,Sony",high,475.76,9
U08544,27,Other,San Antonio,2024-09-09,"Samsung,Dell",medium,242.2,4
U08545,36,F,New York,2024-11-08,"Sony,Samsung",medium,215.98,7
U08546,43,Other,New York,2024-05-05,Sony,high,855.64,6
U08547,18,F,San Antonio,2023-08-22,Sony,low,243.85,12
U08548,18,M,Los Angeles,2024-12-17,"Dell,Samsung,HP",low,120.97,5
U08549,24,F,San Antonio,2023-11-19,Dell,low,168.1,7
U08550,32,F,Chicago,2024-09-19,"Samsung,Sony,Apple",medium,489.61,8
U08551,29,F,Los Angeles,2025-01-29,"Dell,HP,Apple",medium,280.18,12
U08552,38,Other,Dallas,2025-03-02,"Apple,Samsung",medium,367.75,5
U08553,32,Other,San Jose,2023-11-09,"Dell,HP,Sony",medium,540.34,3
U08554,51,F,Dallas,2025-05-14,"Sony,Apple,Samsung",high,1148.19,5
U08555,43,M,Chicago,2024-04-15,"Dell,Apple",high,1168.03,13
U08556,28,F,New York,2024-01-03,"Dell,Samsung",medium,285.92,9
U08557,56,Other,San Antonio,2024-02-29,"HP,Apple",high,336.24,10
U08558,37,M,Phoenix,2024-04-13,Dell,medium,408.45,10
U08559,39,F,San Jose,2025-01-11,"HP,Dell,Samsung",medium,241.74,7
U08560,50,M,New York,2024-08-18,"Apple,Sony",high,1249.84,10
U08561,54,Other,New York,2024-03-20,"Dell,Sony,Samsung",high,1219.51,12
U08562,35,M,Los Angeles,2024-05-24,"Dell,Samsung,Apple",medium,730.97,3
U08563,36,M,Houston,2025-01-12,"Samsung,Dell",medium,795.38,7
U08564,18,F,Philadelphia,2024-11-21,"HP,Apple,Dell",low,253.1,5
U08565,24,Other,San Jose,2024-08-24,"Samsung,HP",low,131.94,5
U08566,43,M,Philadelphia,2023-10-02,Samsung,high,1006.06,9
U08567,35,M,Phoenix,2024-07-25,"HP,Dell,Apple",medium,624.74,6
U08568,18,F,San Jose,2024-07-21,Sony,low,254.25,6
U08569,18,M,Philadelphia,2025-06-18,Sony,low,256.91,8
U08570,38,M,New York,2024-06-15,"Dell,HP,Apple",medium,424.04,9
U08571,26,Other,New York,2023-12-14,"HP,Samsung",medium,584.79,6
U08572,19,M,San Jose,2023-10-12,"HP,Apple,Samsung",low,298.62,10
U08573,38,Other,Dallas,2024-11-18,Samsung,medium,768.14,7
U08574,28,F,New York,2025-02-06,Apple,medium,447.02,7
U08575,42,Other,San Antonio,2024-06-11,"Apple,Samsung,Sony",high,1031.11,12
U08576,28,Other,Chicago,2024-02-07,Sony,medium,568.73,9
U08577,34,Other,San Antonio,2024-08-04,"HP,Apple",medium,695.97,9
U08578,33,F,Dallas,2025-04-06,"Sony,Samsung",medium,779.74,10
U08579,37,M,Los Angeles,2024-09-08,HP,medium,332.25,7
U08580,32,F,San Antonio,2023-10-13,"Sony,Samsung",medium,369.64,12
U08581,41,Other,Phoenix,2024-12-06,Samsung,high,653.34,13
U08582,27,M,San Antonio,2024-04-08,"Sony,HP,Samsung",medium,460.55,7
U08583,28,M,Los Angeles,2024-08-26,"Dell,Apple",medium,736.4,5
U08584,34,M,San Jose,2024-07-01,"Apple,Sony",medium,463.24,10
U08585,43,F,San Antonio,2024-05-27,Apple,high,865.21,7
U08586,21,Other,Chicago,2023-09-05,"Dell,Apple,Samsung",low,237.25,4
U08587,30,F,Houston,2025-07-11,"Sony,Apple",medium,289.66,8
U08588,23,Other,San Diego,2023-07-30,"Samsung,Dell,Apple",low,53.13,8
U08589,34,Other,San Jose,2024-05-17,"HP,Sony,Samsung",medium,703.94,8
U08590,40,M,Los Angeles,2024-03-29,"Sony,Dell",high,677.17,9
U08591,30,Other,Dallas,2024-01-27,"Samsung,Dell",medium,537.22,10
U08592,35,F,Houston,2023-08-23,"Apple,Dell,Sony",medium,364.18,7
U08593,37,F,Philadelphia,2024-04-07,"Sony,HP,Dell",medium,687.3,12
U08594,32,Other,San Diego,2025-01-08,"Apple,Sony,Dell",medium,454.48,10
U08595,18,F,San Jose,2023-11-27,"Samsung,Apple",low,135.94,2
U08596,28,F,Los Angeles,2025-01-17,"Apple,Samsung,Sony",medium,336.0,11
U08597,33,M,San Diego,2024-06-11,HP,medium,737.05,9
U08598,22,F,San Jose,2024-10-11,"Dell,Samsung,Sony",low,162.71,10
U08599,41,Other,San Diego,2023-09-01,"Dell,Sony,HP",high,1388.95,6
U08600,25,F,San Diego,2025-04-08,"Apple,Dell,Samsung",medium,782.37,11
U08601,59,F,New York,2023-12-12,"Apple,Dell",high,1226.66,10
U08602,44,F,Los Angeles,2025-04-30,"Sony,Dell",high,1440.74,6
U08603,37,F,Phoenix,2025-05-30,"Apple,Samsung",medium,270.74,12
U08604,50,Other,Los Angeles,2024-07-01,Dell,high,1037.91,6
U08605,42,Other,San Antonio,2024-03-24,Dell,high,1245.79,6
U08606,20,Other,Houston,2024-12-21,Samsung,low,144.82,3
U08607,36,M,San Diego,2025-01-05,HP,medium,447.83,6
U08608,70,Other,Chicago,2024-09-20,Dell,high,997.9,8
U08609,36,M,Chicago,2025-06-11,Dell,medium,483.64,6
U08610,33,Other,San Jose,2024-04-25,Dell,medium,475.2,11
U08611,24,F,San Antonio,2023-12-08,Sony,low,231.09,11
U08612,32,F,New York,2025-05-15,HP,medium,695.97,7
U08613,48,Other,Houston,2023-09-06,"Sony,HP,Samsung",high,394.3,9
U08614,39,F,Phoenix,2024-06-28,Dell,medium,611.5,3
U08615,27,F,New York,2025-07-27,"Dell,Sony",medium,748.1,8
U08616,38,Other,Philadelphia,2025-01-04,Apple,medium,356.21,9
U08617,63,F,San Diego,2023-08-17,"HP,Dell,Sony",high,1335.18,8
U08618,28,F,San Jose,2025-01-23,Samsung,medium,717.38,5
U08619,47,Other,New York,2025-07-10,"Sony,Dell",high,1076.05,6
U08620,33,F,Los Angeles,2024-09-27,"Samsung,Apple",medium,249.78,5
U08621,34,Other,New York,2024-12-25,"Samsung,Apple",medium,630.44,4
U08622,26,Other,Dallas,2024-04-06,Apple,medium,754.64,7
U08623,35,M,Phoenix,2024-05-15,"HP,Dell",medium,585.21,9
U08624,47,M,Dallas,2025-03-27,"HP,Dell",high,469.99,10
U08625,18,M,San Antonio,2024-03-20,Samsung,low,108.8,8
U08626,34,F,San Antonio,2023-08-15,"HP,Samsung",medium,787.89,5
U08627,30,F,Philadelphia,2023-11-18,"HP,Apple,Sony",medium,645.83,7
U08628,22,Other,Los Angeles,2024-06-07,"Dell,Sony,HP",low,254.09,11
U08629,20,M,Houston,2024-05-22,"Samsung,HP",low,240.37,6
U08630,19,M,New York,2024-01-19,"Apple,HP",low,84.84,5
U08631,24,M,New York,2023-08-02,"Sony,Apple,HP",low,281.66,6
U08632,41,M,San Jose,2023-12-19,"Dell,Samsung",high,1371.54,17
U08633,25,Other,Dallas,2025-05-16,"Sony,Dell,Apple",medium,654.32,14
U08634,19,Other,Chicago,2024-11-04,"Dell,Sony,Apple",low,297.72,12
U08635,46,F,San Jose,2023-08-21,"Samsung,Sony",high,673.99,4
U08636,34,M,San Diego,2024-07-16,"Dell,HP",medium,253.6,8
U08637,36,Other,San Antonio,2025-01-19,Samsung,medium,302.15,6
U08638,49,M,San Jose,2025-01-25,"Sony,Apple,Dell",high,1400.38,6
U08639,36,Other,San Diego,2024-06-30,Apple,medium,658.42,6
U08640,42,M,Los Angeles,2024-06-22,"HP,Apple",high,1468.31,3
U08641,35,F,Chicago,2024-07-06,"Dell,Apple,Sony",medium,399.19,10
U08642,43,M,Los Angeles,2023-11-02,HP,high,942.19,6
U08643,37,Other,New York,2023-11-19,Sony,medium,404.97,4
U08644,34,Other,Los Angeles,2024-06-19,"Dell,Samsung,Sony",medium,715.94,5
U08645,42,Other,Houston,2025-07-18,"Samsung,Apple",high,405.04,9
U08646,44,Other,Philadelphia,2023-12-07,Sony,high,492.09,5
U08647,32,M,Los Angeles,2025-05-09,"Dell,HP,Samsung",medium,721.39,4
U08648,41,F,Chicago,2025-01-19,"Apple,Samsung",high,912.75,5
U08649,40,F,New York,2023-08-12,HP,high,674.69,6
U08650,27,M,Los Angeles,2023-09-05,"Sony,Samsung,Apple",medium,308.78,7
U08651,32,Other,Chicago,2023-08-21,"Sony,HP",medium,216.43,9
U08652,41,Other,San Antonio,2024-05-12,Sony,high,988.38,4
U08653,35,M,Chicago,2025-03-13,HP,medium,494.42,10
U08654,30,F,Phoenix,2024-01-22,"Apple,Samsung",medium,649.22,5
U08655,30,Other,Chicago,2024-08-06,"HP,Apple",medium,376.78,10
U08656,41,M,Los Angeles,2025-04-02,"Dell,Samsung,HP",high,720.06,8
U08657,55,Other,New York,2024-08-10,HP,high,509.86,6
U08658,19,Other,New York,2024-01-10,"Apple,Dell",low,284.94,4
U08659,43,M,Dallas,2024-03-09,Samsung,high,708.16,9
U08660,33,Other,Phoenix,2024-05-02,Samsung,medium,789.6,4
U08661,21,M,New York,2023-08-21,"Dell,Apple",low,236.7,16
U08662,27,F,Philadelphia,2023-12-24,"HP,Samsung",medium,389.56,7
U08663,45,M,San Diego,2025-01-18,"HP,Samsung",high,1021.63,7
U08664,24,Other,Phoenix,2023-08-03,"HP,Apple",low,274.18,8
U08665,43,M,San Diego,2025-03-04,Samsung,high,876.15,7
U08666,20,M,San Antonio,2025-05-16,"Dell,Apple",low,146.56,9
U08667,42,Other,San Diego,2025-01-24,"Apple,Samsung",high,473.94,7
U08668,33,F,Los Angeles,2025-06-20,Dell,medium,297.22,6
U08669,23,M,Dallas,2024-12-29,HP,low,101.63,17
U08670,31,M,New York,2023-12-14,Sony,medium,625.66,4
U08671,33,Other,Los Angeles,2023-12-15,HP,medium,684.6,11
U08672,21,F,Los Angeles,2024-08-25,Apple,low,219.33,9
U08673,26,Other,Dallas,2023-11-28,Samsung,medium,232.22,8
U08674,58,M,Los Angeles,2024-12-05,"Dell,Samsung,Sony",high,949.16,7
U08675,29,F,Chicago,2024-02-03,"Dell,Apple",medium,326.23,16
U08676,18,Other,New York,2024-09-22,Samsung,low,176.87,6
U08677,26,Other,San Antonio,2024-02-28,HP,medium,204.13,7
U08678,32,Other,San Diego,2023-09-07,"Dell,HP,Samsung",medium,294.37,6
U08679,18,F,San Diego,2025-06-23,"Dell,Sony,Apple",low,143.27,7
U08680,41,Other,San Jose,2025-05-22,HP,high,687.17,11
U08681,44,F,Los Angeles,2024-12-09,Dell,high,1052.52,12
U08682,49,F,Phoenix,2024-01-25,"Sony,Apple,HP",high,730.37,9
U08683,42,F,Chicago,2023-09-10,Samsung,high,612.24,4
U08684,41,M,Chicago,2024-07-12,"HP,Sony,Samsung",high,1397.26,5
U08685,24,M,Dallas,2024-02-07,"Samsung,Apple,HP",low,74.0,7
U08686,35,M,Dallas,2023-09-17,"Sony,HP",medium,346.04,6
U08687,34,F,San Jose,2023-10-21,"HP,Dell,Samsung",medium,604.53,13
U08688,30,F,New York,2024-01-03,"Dell,Samsung,HP",medium,350.54,7
U08689,29,F,San Diego,2024-08-24,HP,medium,655.13,9
U08690,35,Other,Los Angeles,2024-04-24,"HP,Samsung",medium,421.15,6
U08691,18,M,Phoenix,2024-04-02,"Apple,HP,Dell",low,261.79,12
U08692,55,Other,Los Angeles,2024-05-17,Apple,high,1469.4,8
U08693,23,Other,San Jose,2024-03-24,"Sony,Dell",low,195.16,7
U08694,42,M,Los Angeles,2024-05-25,"Apple,Sony,Dell",high,1109.84,8
U08695,18,F,Phoenix,2023-11-06,HP,low,54.72,12
U08696,36,M,Phoenix,2024-10-17,"Apple,Dell",medium,373.16,11
U08697,26,Other,Chicago,2024-11-26,"Apple,Dell,Sony",medium,773.06,8
U08698,54,M,San Jose,2025-07-14,Dell,high,1083.87,9
U08699,37,Other,Phoenix,2025-02-11,"Samsung,Sony",medium,715.0,6
U08700,30,F,Los Angeles,2023-11-23,Apple,medium,429.63,8
U08701,30,Other,Phoenix,2024-03-16,HP,medium,214.68,13
U08702,35,Other,San Diego,2024-08-01,Sony,medium,520.08,3
U08703,52,Other,Dallas,2025-01-01,Sony,high,1456.43,4
U08704,18,F,San Jose,2024-07-24,Samsung,low,97.69,6
