product_id,name,category,brand,price,rating,num_reviews,description,in_stock
P0694,Amazon Tablet 587,Tablets,Amazon,739.48,4.4,337,"Tablet with Stylus Support, Retina Display",True
P0695,Fitbit Smartwatche 725,Smartwatches,Fitbit,388.42,4.5,265,"Smartwatche with GPS, Water Resistant",True
P0696,Garmin Smartwatche 341,Smartwatches,Garmin,343.5,3.9,58,"Smartwatche with Heart Rate, Water Resistant",True
P0697,Fossil Smartwatche 741,Smartwatches,Fossil,455.28,4.4,109,"Smartwatche with Water Resistant, Heart Rate",True
P0698,Samsung Smartwatche 585,Smartwatches,Samsung,579.67,4.7,37,"Smartwatche with GPS, Heart Rate, Water Resistant",True
P0699,Garmin Smartwatche 731,Smartwatches,Garmin,246.71,4.1,483,"Smartwatche with Heart Rate, Sleep Tracking, Water Resistant",True
P0700,Samsung Smartwatche 218,Smartwatches,Samsung,649.84,4.4,237,"Smartwatche with GPS, Water Resistant",True
P0701,Fitbit Smartwatche 433,Smartwatches,Fitbit,239.13,4.3,126,"Smartwatche with Heart Rate, GPS",True
P0702,Samsung Smartwatche 484,Smartwatches,Samsung,616.42,4.6,309,"Smartwatche with Heart Rate, GPS",False
P0703,Apple Smartwatche 724,Smartwatches,Apple,723.34,4.5,79,"Smartwatche with GPS, Sleep Tracking, Water Resistant",False
P0704,Samsung Smartwatche 307,Smartwatches,Samsung,542.41,4.7,153,"Smartwatche with GPS, Heart Rate, Water Resistant",True
P0705,Apple Smartwatche 275,Smartwatches,Apple,696.16,4.7,414,"Smartwatche with GPS, Sleep Tracking, Heart Rate",True
P0706,Fossil Smartwatche 188,Smartwatches,Fossil,779.1,4.6,438,"Smartwatche with Sleep Tracking, Heart Rate, GPS",False
P0707,Garmin Smartwatche 993,Smartwatches,Garmin,110.15,4.2,232,"Smartwatche with GPS, Sleep Tracking",True
P0708,Fossil Smartwatche 105,Smartwatches,Fossil,762.38,4.6,385,"Smartwatche with Heart Rate, Sleep Tracking, GPS",True
P0709,Fitbit Smartwatche 917,Smartwatches,Fitbit,471.79,4.4,133,"Smartwatche with Sleep Tracking, GPS",True
P0710,Fossil Smartwatche 516,Smartwatches,Fossil,627.16,4.5,161,"Smartwatche with GPS, Sleep Tracking",True
P0711,Apple Smartwatche 265,Smartwatches,Apple,111.15,4.6,405,"Smartwatche with Heart Rate, GPS, Water Resistant",True
P0712,Fitbit Smartwatche 741,Smartwatches,Fitbit,229.46,4.4,207,"Smartwatche with Heart Rate, Water Resistant, Sleep Tracking",True
P0713,Fossil Smartwatche 376,Smartwatches,Fossil,122.9,4.2,460,"Smartwatche with Heart Rate, Water Resistant",True
P0714,Apple Smartwatche 472,Smartwatches,Apple,460.32,4.9,197,"Smartwatche with Heart Rate, GPS",False
P0715,Fossil Smartwatche 763,Smartwatches,Fossil,128.61,4.1,181,"Smartwatche with GPS, Heart Rate",True
P0716,Fossil Smartwatche 870,Smartwatches,Fossil,179.49,4.2,190,"Smartwatche with GPS, Sleep Tracking",True
P0717,Fossil Smartwatche 164,Smartwatches,Fossil,576.16,4.3,266,"Smartwatche with Water Resistant, GPS, Sleep Tracking",True
P0718,Fitbit Smartwatche 645,Smartwatches,Fitbit,596.88,4.5,419,"Smartwatche with Sleep Tracking, Water Resistant, GPS",True
P0719,Samsung Smartwatche 182,Smartwatches,Samsung,724.33,4.4,65,"Smartwatche with GPS, Sleep Tracking, Heart Rate",True
P0720,Garmin Smartwatche 254,Smartwatches,Garmin,178.42,4.0,223,"Smartwatche with Heart Rate, GPS",True
P0721,Fitbit Smartwatche 760,Smartwatches,Fitbit,342.69,4.2,42,"Smartwatche with Water Resistant, Heart Rate",True
P0722,Samsung Smartwatche 443,Smartwatches,Samsung,684.46,4.4,258,"Smartwatche with Water Resistant, Sleep Tracking, GPS",False
P0723,Fitbit Smartwatche 908,Smartwatches,Fitbit,312.86,4.0,257,"Smartwatche with GPS, Sleep Tracking, Heart Rate",True
P0724,Garmin Smartwatche 461,Smartwatches,Garmin,638.82,4.1,374,"Smartwatche with Sleep Tracking, Heart Rate, Water Resistant",True
P0725,Samsung Smartwatche 809,Smartwatches,Samsung,781.24,4.6,69,"Smartwatche with GPS, Heart Rate",True
P0726,Garmin Smartwatche 478,Smartwatches,Garmin,502.17,4.4,372,"Smartwatche with GPS, Water Resistant",True
P0727,Garmin Smartwatche 559,Smartwatches,Garmin,784.62,4.2,481,"Smartwatche with Water Resistant, Heart Rate",True
P0728,Fitbit Smartwatche 569,Smartwatches,Fitbit,751.75,4.6,341,"Smartwatche with GPS, Heart Rate, Sleep Tracking",True
P0729,Fitbit Smartwatche 872,Smartwatches,Fitbit,727.18,4.7,362,"Smartwatche with Sleep Tracking, GPS",True
P0730,Fitbit Smartwatche 664,Smartwatches,Fitbit,730.12,4.2,215,"Smartwatche with Water Resistant, Heart Rate",True
P0731,Fitbit Smartwatche 722,Smartwatches,Fitbit,350.18,4.1,110,"Smartwatche with GPS, Sleep Tracking",True
P0732,Apple Smartwatche 787,Smartwatches,Apple,476.89,4.7,261,"Smartwatche with Sleep Tracking, Heart Rate",True
P0733,Fossil Smartwatche 782,Smartwatches,Fossil,523.55,4.7,199,"Smartwatche with Sleep Tracking, Heart Rate, GPS",False
P0734,Garmin Smartwatche 415,Smartwatches,Garmin,108.53,4.1,389,"Smartwatche with Heart Rate, Sleep Tracking, GPS",False
P0735,Fitbit Smartwatche 534,Smartwatches,Fitbit,302.04,4.4,83,"Smartwatche with GPS, Water Resistant, Heart Rate",True
P0736,Garmin Smartwatche 443,Smartwatches,Garmin,432.23,4.4,13,"Smartwatche with Sleep Tracking, Heart Rate",False
P0737,Garmin Smartwatche 827,Smartwatches,Garmin,390.16,4.2,436,"Smartwatche with GPS, Heart Rate",False
P0738,Garmin Smartwatche 946,Smartwatches,Garmin,487.71,4.1,124,"Smartwatche with Water Resistant, GPS, Sleep Tracking",True
P0739,Apple Smartwatche 755,Smartwatches,Apple,207.82,4.4,223,"Smartwatche with Heart Rate, Water Resistant, GPS",True
P0740,Fitbit Smartwatche 129,Smartwatches,Fitbit,734.76,4.5,44,"Smartwatche with Water Resistant, GPS",True
P0741,Fossil Smartwatche 364,Smartwatches,Fossil,436.34,4.2,442,"Smartwatche with Heart Rate, GPS, Sleep Tracking",True
P0742,Samsung Smartwatche 572,Smartwatches,Samsung,507.16,4.2,37,"Smartwatche with Water Resistant, Heart Rate",True
P0743,Garmin Smartwatche 464,Smartwatches,Garmin,393.66,4.4,281,"Smartwatche with Water Resistant, GPS",True
P0744,Fossil Smartwatche 883,Smartwatches,Fossil,235.67,4.3,175,"Smartwatche with GPS, Water Resistant",True
P0745,Garmin Smartwatche 471,Smartwatches,Garmin,290.02,4.3,16,"Smartwatche with Water Resistant, Heart Rate",True
P0746,Fossil Smartwatche 521,Smartwatches,Fossil,296.99,4.4,89,"Smartwatche with GPS, Heart Rate, Water Resistant",True
P0747,Samsung Smartwatche 806,Smartwatches,Samsung,656.57,4.4,479,"Smartwatche with Sleep Tracking, GPS",True
P0748,Apple Smartwatche 591,Smartwatches,Apple,673.19,5.0,81,"Smartwatche with Water Resistant, Sleep Tracking, GPS",False
P0749,Fossil Smartwatche 276,Smartwatches,Fossil,466.18,4.7,123,"Smartwatche with Heart Rate, Water Resistant, Sleep Tracking",True
P0750,Samsung Smartwatche 314,Smartwatches,Samsung,581.63,4.3,363,"Smartwatche with Heart Rate, GPS",True
P0751,Apple Smartwatche 541,Smartwatches,Apple,113.16,4.5,26,"Smartwatche with GPS, Heart Rate",True
P0752,Fitbit Smartwatche 167,Smartwatches,Fitbit,183.25,4.1,481,"Smartwatche with Heart Rate, Sleep Tracking, Water Resistant",True
P0753,Fossil Smartwatche 459,Smartwatches,Fossil,730.82,4.2,443,"Smartwatche with Heart Rate, Sleep Tracking",True
P0754,Fossil Smartwatche 612,Smartwatches,Fossil,343.49,4.0,429,"Smartwatche with Heart Rate, Sleep Tracking",True
P0755,Fossil Smartwatche 388,Smartwatches,Fossil,251.9,4.0,60,"Smartwatche with Heart Rate, Water Resistant",True
P0756,Fossil Smartwatche 814,Smartwatches,Fossil,695.91,4.4,500,"Smartwatche with Sleep Tracking, Water Resistant",True
P0757,Samsung Smartwatche 534,Smartwatches,Samsung,684.32,4.7,67,"Smartwatche with GPS, Sleep Tracking",True
P0758,Apple Smartwatche 607,Smartwatches,Apple,426.13,4.5,52,"Smartwatche with Water Resistant, Sleep Tracking, Heart Rate",True
P0759,Fitbit Smartwatche 714,Smartwatches,Fitbit,181.01,4.1,158,"Smartwatche with Sleep Tracking, Heart Rate, GPS",False
P0760,Samsung Smartwatche 921,Smartwatches,Samsung,699.74,4.6,355,"Smartwatche with Water Resistant, Heart Rate, Sleep Tracking",False
P0761,Apple Smartwatche 792,Smartwatches,Apple,377.46,4.5,212,"Smartwatche with Heart Rate, Sleep Tracking",False
P0762,Fossil Smartwatche 272,Smartwatches,Fossil,784.3,4.5,183,"Smartwatche with Water Resistant, Heart Rate",True
P0763,Fossil Smartwatche 338,Smartwatches,Fossil,690.82,4.3,397,"Smartwatche with Sleep Tracking, GPS, Water Resistant",False
P0764,Garmin Smartwatche 514,Smartwatches,Garmin,433.08,4.3,65,"Smartwatche with Water Resistant, Heart Rate, GPS",True
P0765,Garmin Smartwatche 237,Smartwatches,Garmin,442.54,4.0,37,"Smartwatche with Heart Rate, Water Resistant",True
P0766,Fitbit Smartwatche 491,Smartwatches,Fitbit,574.68,4.7,399,"Smartwatche with GPS, Sleep Tracking, Heart Rate",True
P0767,Fossil Smartwatche 306,Smartwatches,Fossil,637.3,4.6,287,"Smartwatche with Sleep Tracking, GPS, Water Resistant",True
P0768,Fossil Smartwatche 132,Smartwatches,Fossil,482.63,4.7,171,"Smartwatche with Heart Rate, GPS, Water Resistant",False
P0769,Fitbit Smartwatche 670,Smartwatches,Fitbit,421.76,3.9,78,"Smartwatche with GPS, Sleep Tracking, Water Resistant",True
P0770,Fitbit Smartwatche 791,Smartwatches,Fitbit,441.22,4.0,269,"Smartwatche with Sleep Tracking, GPS, Heart Rate",True
P0771,Fitbit Smartwatche 486,Smartwatches,Fitbit,284.37,4.3,24,"Smartwatche with Water Resistant, GPS, Heart Rate",True
P0772,Samsung Smartwatche 859,Smartwatches,Samsung,685.85,4.3,59,"Smartwatche with Water Resistant, GPS",False
P0773,Garmin Smartwatche 157,Smartwatches,Garmin,794.36,4.3,341,"Smartwatche with GPS, Heart Rate",True
P0774,Fossil Smartwatche 989,Smartwatches,Fossil,159.46,4.3,20,"Smartwatche with Heart Rate, GPS, Sleep Tracking",True
P0775,Apple Smartwatche 681,Smartwatches,Apple,422.64,4.7,311,"Smartwatche with Water Resistant, Heart Rate, GPS",True
P0776,Garmin Smartwatche 686,Smartwatches,Garmin,364.42,4.1,363,"Smartwatche with Sleep Tracking, Heart Rate",True
P0777,Garmin Smartwatche 783,Smartwatches,Garmin,447.71,4.4,196,"Smartwatche with GPS, Water Resistant, Sleep Tracking",False
P0778,Samsung Smartwatche 906,Smartwatches,Samsung,447.87,4.4,145,"Smartwatche with GPS, Sleep Tracking",True
P0779,Garmin Smartwatche 331,Smartwatches,Garmin,797.36,4.3,182,"Smartwatche with Heart Rate, Water Resistant",True
P0780,Apple Smartwatche 537,Smartwatches,Apple,496.5,4.7,343,"Smartwatche with Water Resistant, Heart Rate",True
P0781,Fossil Smartwatche 652,Smartwatches,Fossil,662.89,4.4,138,"Smartwatche with GPS, Sleep Tracking, Water Resistant",False
P0782,Fossil Smartwatche 820,Smartwatches,Fossil,226.42,3.9,348,"Smartwatche with Sleep Tracking, Heart Rate",False
P0783,Garmin Smartwatche 729,Smartwatches,Garmin,756.01,4.4,196,"Smartwatche with Heart Rate, Water Resistant, Sleep Tracking",False
P0784,Samsung Smartwatche 883,Smartwatches,Samsung,268.26,4.3,450,"Smartwatche with Sleep Tracking, GPS, Water Resistant",True
P0785,Samsung Smartwatche 393,Smartwatches,Samsung,692.18,4.3,317,"Smartwatche with Water Resistant, Sleep Tracking",True
P0786,Fitbit Smartwatche 128,Smartwatches,Fitbit,266.94,4.0,258,"Smartwatche with Water Resistant, GPS",False
P0787,Fitbit Smartwatche 263,Smartwatches,Fitbit,552.85,4.1,414,"Smartwatche with GPS, Heart Rate, Sleep Tracking",True
P0788,Fossil Smartwatche 839,Smartwatches,Fossil,223.19,4.4,170,"Smartwatche with Heart Rate, Sleep Tracking, Water Resistant",True
P0789,Apple Smartwatche 472,Smartwatches,Apple,730.4,4.6,441,"Smartwatche with Sleep Tracking, Water Resistant",True
P0790,Samsung Smartwatche 223,Smartwatches,Samsung,178.35,4.3,317,"Smartwatche with Sleep Tracking, Heart Rate, Water Resistant",True
P0791,Garmin Smartwatche 499,Smartwatches,Garmin,330.5,4.3,83,"Smartwatche with Sleep Tracking, Heart Rate",True
P0792,Samsung Smartwatche 518,Smartwatches,Samsung,249.88,4.1,368,"Smartwatche with Heart Rate, GPS, Water Resistant",True
P0793,Garmin Smartwatche 352,Smartwatches,Garmin,482.02,4.4,376,"Smartwatche with GPS, Sleep Tracking, Water Resistant",True
P0794,Garmin Smartwatche 720,Smartwatches,Garmin,114.75,4.5,479,"Smartwatche with Heart Rate, Water Resistant",True
P0795,Garmin Smartwatche 817,Smartwatches,Garmin,486.91,4.3,449,"Smartwatche with Heart Rate, Water Resistant, Sleep Tracking",False
P0796,Fitbit Smartwatche 361,Smartwatches,Fitbit,105.51,4.5,117,"Smartwatche with Heart Rate, Sleep Tracking, GPS",True
P0797,Fitbit Smartwatche 885,Smartwatches,Fitbit,541.95,4.6,431,"Smartwatche with Heart Rate, GPS, Sleep Tracking",False
P0798,Fitbit Smartwatche 440,Smartwatches,Fitbit,615.86,4.7,269,"Smartwatche with Heart Rate, Sleep Tracking, GPS",True
P0799,Garmin Smartwatche 660,Smartwatches,Garmin,394.61,4.3,400,"Smartwatche with Sleep Tracking, Water Resistant, Heart Rate",True
P0800,Samsung Smartwatche 239,Smartwatches,Samsung,541.11,4.6,331,"Smartwatche with Sleep Tracking, Heart Rate",True
P0801,Garmin Smartwatche 355,Smartwatches,Garmin,503.07,4.2,241,"Smartwatche with Sleep Tracking, GPS",False
P0802,Samsung Smartwatche 946,Smartwatches,Samsung,282.48,4.3,222,"Smartwatche with Water Resistant, Heart Rate, Sleep Tracking",True
P0803,Samsung Smartwatche 954,Smartwatches,Samsung,375.45,4.1,482,"Smartwatche with Heart Rate, Sleep Tracking",True
P0804,Apple Smartwatche 818,Smartwatches,Apple,781.89,4.5,326,"Smartwatche with Heart Rate, GPS",False
P0805,Fossil Smartwatche 476,Smartwatches,Fossil,282.11,4.0,377,"Smartwatche with Heart Rate, Sleep Tracking",False
P0806,Fitbit Smartwatche 329,Smartwatches,Fitbit,679.08,4.4,157,"Smartwatche with GPS, Sleep Tracking",False
P0807,Fitbit Smartwatche 714,Smartwatches,Fitbit,191.14,4.4,356,"Smartwatche with Water Resistant, Sleep Tracking",True
P0808,Fitbit Smartwatche 129,Smartwatches,Fitbit,226.26,4.4,474,"Smartwatche with Water Resistant, Heart Rate, GPS",True
P0809,Garmin Smartwatche 187,Smartwatches,Garmin,508.03,4.5,456,"Smartwatche with Sleep Tracking, Heart Rate",True
P0810,Fitbit Smartwatche 825,Smartwatches,Fitbit,580.8,4.5,295,"Smartwatche with Water Resistant, Heart Rate, Sleep Tracking",True
P0811,Apple Smartwatche 462,Smartwatches,Apple,333.0,4.3,268,"Smartwatche with Heart Rate, GPS",False
P0812,Garmin Smartwatche 235,Smartwatches,Garmin,784.27,4.5,96,"Smartwatche with GPS, Sleep Tracking",False
P0813,Garmin Smartwatche 424,Smartwatches,Garmin,714.53,4.2,170,"Smartwatche with GPS, Sleep Tracking, Heart Rate",True
P0814,Samsung Smartwatche 387,Smartwatches,Samsung,449.45,4.5,323,"Smartwatche with Sleep Tracking, GPS, Water Resistant",True
P0815,Fossil Smartwatche 423,Smartwatches,Fossil,319.11,4.4,37,"Smartwatche with GPS, Water Resistant, Sleep Tracking",True
P0816,Samsung Smartwatche 581,Smartwatches,Samsung,138.2,4.0,233,"Smartwatche with GPS, Water Resistant, Sleep Tracking",True
P0817,Fitbit Smartwatche 826,Smartwatches,Fitbit,128.55,4.1,443,"Smartwatche with Sleep Tracking, GPS, Heart Rate",True
P0818,Apple Smartwatche 390,Smartwatches,Apple,344.72,4.3,270,"Smartwatche with GPS, Water Resistant",True
P0819,Fossil Smartwatche 697,Smartwatches,Fossil,723.63,4.5,481,"Smartwatche with GPS, Sleep Tracking",True
P0820,Samsung Smartwatche 436,Smartwatches,Samsung,637.78,4.5,358,"Smartwatche with Water Resistant, Sleep Tracking",True
P0821,Fitbit Smartwatche 208,Smartwatches,Fitbit,361.49,4.5,245,"Smartwatche with GPS, Heart Rate, Water Resistant",False
P0822,Fitbit Smartwatche 773,Smartwatches,Fitbit,539.85,4.3,345,"Smartwatche with Water Resistant, Heart Rate",False
P0823,Garmin Smartwatche 916,Smartwatches,Garmin,763.19,4.7,420,"Smartwatche with GPS, Heart Rate",True
P0824,Garmin Smartwatche 660,Smartwatches,Garmin,658.7,4.5,101,"Smartwatche with Heart Rate, GPS, Water Resistant",True
P0825,Fitbit Smartwatche 266,Smartwatches,Fitbit,162.43,4.4,71,"Smartwatche with Sleep Tracking, GPS, Heart Rate",True
P0826,Fitbit Smartwatche 417,Smartwatches,Fitbit,660.77,4.5,59,"Smartwatche with Water Resistant, Sleep Tracking",True
P0827,Fossil Smartwatche 497,Smartwatches,Fossil,239.91,4.2,56,"Smartwatche with Water Resistant, Sleep Tracking, GPS",False
P0828,Garmin Smartwatche 536,Smartwatches,Garmin,529.71,4.4,184,"Smartwatche with Heart Rate, Water Resistant",False
P0829,Samsung Smartwatche 607,Smartwatches,Samsung,553.33,4.5,233,"Smartwatche with Water Resistant, GPS",True
P0830,Fitbit Smartwatche 800,Smartwatches,Fitbit,310.28,4.5,161,"Smartwatche with GPS, Water Resistant, Sleep Tracking",True
P0831,Fossil Smartwatche 210,Smartwatches,Fossil,153.57,3.9,348,"Smartwatche with Sleep Tracking, Heart Rate, GPS",True
P0832,Garmin Smartwatche 615,Smartwatches,Garmin,278.4,3.9,348,"Smartwatche with Heart Rate, Water Resistant",False
P0833,Samsung Smartwatche 146,Smartwatches,Samsung,650.32,4.6,162,"Smartwatche with Sleep Tracking, Water Resistant",True
P0834,Fossil Smartwatche 560,Smartwatches,Fossil,606.87,4.6,104,"Smartwatche with Water Resistant, Heart Rate, Sleep Tracking",True
P0835,Fossil Smartwatche 544,Smartwatches,Fossil,281.52,4.3,69,"Smartwatche with Heart Rate, GPS",True
P0836,Samsung Smartwatche 514,Smartwatches,Samsung,559.06,4.4,363,"Smartwatche with Water Resistant, Sleep Tracking, GPS",False
P0837,Garmin Smartwatche 295,Smartwatches,Garmin,161.34,4.0,106,"Smartwatche with Heart Rate, Water Resistant",True
P0838,Samsung Smartwatche 347,Smartwatches,Samsung,436.78,4.0,404,"Smartwatche with GPS, Heart Rate, Sleep Tracking",False
P0839,Samsung Smartwatche 270,Smartwatches,Samsung,431.79,3.9,251,"Smartwatche with Sleep Tracking, GPS",True
P0840,Fitbit Smartwatche 683,Smartwatches,Fitbit,509.66,4.2,62,"Smartwatche with Heart Rate, GPS, Sleep Tracking",False
P0841,Fitbit Smartwatche 710,Smartwatches,Fitbit,694.03,4.5,258,"Smartwatche with Heart Rate, GPS, Water Resistant",False
P0842,Samsung Smartwatche 532,Smartwatches,Samsung,600.0,4.4,465,"Smartwatche with Heart Rate, GPS, Water Resistant",False
P0843,Apple Smartwatche 455,Smartwatches,Apple,446.35,4.8,157,"Smartwatche with Sleep Tracking, Heart Rate, Water Resistant",True
P0844,Fitbit Smartwatche 324,Smartwatches,Fitbit,340.69,4.0,380,"Smartwatche with Sleep Tracking, Heart Rate, GPS",False
P0845,Fitbit Smartwatche 852,Smartwatches,Fitbit,683.16,4.5,154,"Smartwatche with Sleep Tracking, Heart Rate, Water Resistant",True
P0846,Fitbit Smartwatche 720,Smartwatches,Fitbit,190.37,4.0,165,"Smartwatche with Heart Rate, GPS, Water Resistant",True
P0847,Samsung Smartwatche 467,Smartwatches,Samsung,489.78,4.7,99,"Smartwatche with Water Resistant, Sleep Tracking, Heart Rate",True
P0848,Apple Smartwatche 332,Smartwatches,Apple,336.41,4.3,142,"Smartwatche with GPS, Sleep Tracking",True
P0849,Garmin Smartwatche 670,Smartwatches,Garmin,638.56,4.6,371,"Smartwatche with GPS, Water Resistant, Heart Rate",True
P0850,Fitbit Smartwatche 873,Smartwatches,Fitbit,659.29,4.7,322,"Smartwatche with Heart Rate, Water Resistant",True
P0851,Fossil Smartwatche 745,Smartwatches,Fossil,129.38,4.0,90,"Smartwatche with GPS, Sleep Tracking",True
P0852,Fitbit Smartwatche 991,Smartwatches,Fitbit,633.38,4.4,196,"Smartwatche with GPS, Water Resistant",True
P0853,Samsung Smartwatche 525,Smartwatches,Samsung,186.09,4.0,184,"Smartwatche with GPS, Sleep Tracking",True
P0854,Fossil Smartwatche 832,Smartwatches,Fossil,219.88,4.1,87,"Smartwatche with Water Resistant, Sleep Tracking, Heart Rate",False
P0855,Samsung Smartwatche 519,Smartwatches,Samsung,196.6,4.2,84,"Smartwatche with Water Resistant, Heart Rate, GPS",True
P0856,Fossil Smartwatche 422,Smartwatches,Fossil,760.55,4.2,211,"Smartwatche with GPS, Sleep Tracking, Heart Rate",True
P0857,Samsung Smartwatche 746,Smartwatches,Samsung,731.76,4.1,379,"Smartwatche with Sleep Tracking, GPS, Water Resistant",True
P0858,Garmin Smartwatche 640,Smartwatches,Garmin,105.53,4.1,339,"Smartwatche with Sleep Tracking, GPS",True
P0859,Fossil Smartwatche 552,Smartwatches,Fossil,537.05,4.5,53,"Smartwatche with Sleep Tracking, Heart Rate, GPS",True
P0860,Fossil Smartwatche 857,Smartwatches,Fossil,334.15,4.3,57,"Smartwatche with Water Resistant, Heart Rate",True
P0861,Fossil Smartwatche 123,Smartwatches,Fossil,338.5,4.3,436,"Smartwatche with Water Resistant, Heart Rate",True
P0862,Fitbit Smartwatche 161,Smartwatches,Fitbit,790.87,4.2,73,"Smartwatche with Water Resistant, Sleep Tracking, GPS",True
P0863,Apple Smartwatche 105,Smartwatches,Apple,414.12,4.5,189,"Smartwatche with Water Resistant, Heart Rate, Sleep Tracking",True
P0864,Garmin Smartwatche 686,Smartwatches,Garmin,566.85,4.6,387,"Smartwatche with Sleep Tracking, Water Resistant",True
P0865,Apple Smartwatche 942,Smartwatches,Apple,329.49,4.5,374,"Smartwatche with Sleep Tracking, Heart Rate, Water Resistant",False
P0866,Fitbit Smartwatche 233,Smartwatches,Fitbit,157.36,3.9,199,"Smartwatche with GPS, Sleep Tracking, Heart Rate",False
P0867,Fossil Smartwatche 992,Smartwatches,Fossil,491.28,4.6,235,"Smartwatche with Sleep Tracking, Water Resistant, GPS",False
P0868,Fitbit Smartwatche 230,Smartwatches,Fitbit,676.67,4.2,365,"Smartwatche with Sleep Tracking, Heart Rate, Water Resistant",True
P0869,Fitbit Smartwatche 672,Smartwatches,Fitbit,431.35,4.3,66,"Smartwatche with Heart Rate, Water Resistant, GPS",True
P0870,Garmin Smartwatche 256,Smartwatches,Garmin,500.24,4.1,201,"Smartwatche with Water Resistant, GPS",True
P0871,Garmin Smartwatche 245,Smartwatches,Garmin,440.15,4.4,120,"Smartwatche with Heart Rate, GPS, Water Resistant",True
P0872,Fitbit Smartwatche 169,Smartwatches,Fitbit,101.46,4.2,303,"Smartwatche with Sleep Tracking, GPS",True
P0873,Fossil Smartwatche 486,Smartwatches,Fossil,416.66,4.1,399,"Smartwatche with GPS, Heart Rate, Sleep Tracking",False
P0874,Fitbit Smartwatche 191,Smartwatches,Fitbit,204.29,4.3,183,"Smartwatche with Sleep Tracking, Heart Rate, GPS",True
P0875,Fitbit Smartwatche 986,Smartwatches,Fitbit,615.14,4.5,332,"Smartwatche with Heart Rate, Water Resistant",True
P0876,Fossil Smartwatche 187,Smartwatches,Fossil,551.61,4.5,277,"Smartwatche with Heart Rate, Water Resistant",True
P0877,Fitbit Smartwatche 774,Smartwatches,Fitbit,451.85,4.1,412,"Smartwatche with Heart Rate, GPS",True
P0878,Samsung Stand,Accessories,Samsung,72.19,4.1,184,"Accessorie with Durable, Fast Charging, Compact",False
P0879,Belkin Cable,Accessories,Belkin,68.09,4.1,287,"Accessorie with Durable, Compact, Universal",True
P0880,Logitech Case,Accessories,Logitech,30.16,3.8,40,"Accessorie with Compact, Universal, Durable",True
P0881,Belkin Charger,Accessories,Belkin,13.8,3.6,142,"Accessorie with Fast Charging, Compact, Universal",False
P0882,Anker Adapter,Accessories,Anker,17.26,3.7,395,"Accessorie with Compact, Universal",False
P0883,Anker Cable,Accessories,Anker,47.7,3.8,218,"Accessorie with Compact, Durable",True
P0884,Anker Charger,Accessories,Anker,47.68,4.2,300,"Accessorie with Fast Charging, Compact",False
P0885,Apple Case,Accessories,Apple,21.75,4.3,476,"Accessorie with Fast Charging, Durable, Compact",False
P0886,Anker Adapter,Accessories,Anker,10.14,3.9,487,"Accessorie with Fast Charging, Durable, Universal",False
P0887,Logitech Stand,Accessories,Logitech,93.7,4.3,92,"Accessorie with Universal, Durable",True
P0888,Logitech Case,Accessories,Logitech,22.56,4.0,462,"Accessorie with Compact, Durable, Fast Charging",True
P0889,Logitech Case,Accessories,Logitech,147.15,4.2,316,"Accessorie with Universal, Durable, Fast Charging",True
P0890,Anker Adapter,Accessories,Anker,137.96,3.9,221,"Accessorie with Durable, Compact, Universal",False
P0891,Apple Charger,Accessories,Apple,85.34,4.6,73,"Accessorie with Compact, Universal",True
P0892,Apple Charger,Accessories,Apple,125.85,4.3,489,"Accessorie with Compact, Fast Charging",True
P0893,Apple Stand,Accessories,Apple,11.31,4.3,423,"Accessorie with Fast Charging, Durable, Compact",True
P0894,Belkin Stand,Accessories,Belkin,147.22,4.4,430,"Accessorie with Fast Charging, Durable, Universal",False
P0895,Anker Case,Accessories,Anker,131.79,4.1,311,"Accessorie with Fast Charging, Durable",True
P0896,Anker Case,Accessories,Anker,27.84,4.2,364,"Accessorie with Fast Charging, Universal, Durable",True
P0897,Samsung Charger,Accessories,Samsung,133.63,3.8,72,"Accessorie with Compact, Fast Charging, Universal",False
P0898,Apple Case,Accessories,Apple,60.61,4.4,282,"Accessorie with Universal, Fast Charging",False
P0899,Logitech Adapter,Accessories,Logitech,10.72,3.7,226,"Accessorie with Fast Charging, Universal",True
P0900,Belkin Charger,Accessories,Belkin,37.56,3.8,423,"Accessorie with Compact, Fast Charging",True
P0901,Samsung Stand,Accessories,Samsung,121.61,4.4,132,"Accessorie with Durable, Fast Charging",True
P0902,Anker Charger,Accessories,Anker,125.03,4.1,306,"Accessorie with Durable, Universal, Fast Charging",True
P0903,Anker Stand,Accessories,Anker,146.43,4.4,480,"Accessorie with Fast Charging, Durable",False
P0904,Anker Charger,Accessories,Anker,52.21,4.0,445,"Accessorie with Durable, Fast Charging",False
P0905,Apple Adapter,Accessories,Apple,23.42,4.4,247,"Accessorie with Compact, Fast Charging",False
P0906,Samsung Charger,Accessories,Samsung,96.69,4.0,65,"Accessorie with Universal, Compact, Durable",True
P0907,Anker Case,Accessories,Anker,93.32,3.8,225,"Accessorie with Universal, Fast Charging",False
P0908,Samsung Charger,Accessories,Samsung,72.25,3.7,309,"Accessorie with Fast Charging, Compact",False
P0909,Samsung Adapter,Accessories,Samsung,144.36,4.3,168,"Accessorie with Fast Charging, Compact",True
P0910,Logitech Case,Accessories,Logitech,61.64,3.6,429,"Accessorie with Fast Charging, Universal",True
P0911,Apple Case,Accessories,Apple,58.13,4.5,351,"Accessorie with Universal, Durable",False
